Timestamp,Datei,Shot,Von,Nach,Delta
2025-04-18T01:58:16.700657Z,quantum_log_Ethik und Moral_act_nq4_20250418035816_4901.json,1,4,1,3
2025-04-18T01:58:16.705395Z,quantum_log_Ethik und Moral_act_nq4_20250418035816_4901.json,4,3,1,2
2025-04-18T01:58:16.706401Z,quantum_log_Ethik und Moral_act_nq4_20250418035816_4901.json,5,1,3,2
2025-04-18T01:58:16.718505Z,quantum_log_Ethik und Moral_act_nq4_20250418035816_4901.json,13,3,1,2
2025-04-18T01:58:16.763426Z,quantum_log_Governance und Politik_act_nq4_20250418035816_5c53.json,1,3,0,3
2025-04-18T01:58:16.770826Z,quantum_log_Governance und Politik_act_nq4_20250418035816_5c53.json,6,2,4,2
2025-04-18T01:58:16.773821Z,quantum_log_Governance und Politik_act_nq4_20250418035816_5c53.json,8,3,1,2
2025-04-18T01:58:16.796264Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,2,0,3,3
2025-04-18T01:58:16.797270Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,3,3,0,3
2025-04-18T01:58:16.798269Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,4,0,3,3
2025-04-18T01:58:16.802273Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,6,3,1,2
2025-04-18T01:58:16.805325Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,8,0,3,3
2025-04-18T01:58:16.806329Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,9,3,1,2
2025-04-18T01:58:16.809469Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,11,2,0,2
2025-04-18T01:58:16.810468Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,12,0,2,2
2025-04-18T01:58:16.812468Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,13,2,0,2
2025-04-18T01:58:16.813477Z,quantum_log_Synergien und Integration_act_nq4_20250418035816_47f1.json,14,0,3,3
2025-04-18T01:58:16.826457Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,1,3,0,3
2025-04-18T01:58:16.827512Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,2,0,2,2
2025-04-18T01:58:16.829507Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,3,2,4,2
2025-04-18T01:58:16.832507Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,5,3,1,2
2025-04-18T01:58:16.836648Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,8,3,1,2
2025-04-18T01:58:16.837902Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,9,1,4,3
2025-04-18T01:58:16.843906Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,13,2,4,2
2025-04-18T01:58:16.843906Z,quantum_log_Technologie und Innovation_act_nq4_20250418035816_a0e8.json,14,4,2,2
2025-04-18T01:58:16.858502Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,1,0,3,3
2025-04-18T01:58:16.861501Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,3,2,0,2
2025-04-18T01:58:16.864647Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,5,1,3,2
2025-04-18T01:58:16.870698Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,9,1,4,3
2025-04-18T01:58:16.872698Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,10,4,1,3
2025-04-18T01:58:16.874205Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035816_4035.json,11,1,3,2
2025-04-18T01:58:16.893171Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035816_8401.json,3,2,0,2
2025-04-18T01:58:16.894280Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035816_8401.json,4,0,2,2
2025-04-18T01:58:16.901957Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035816_8401.json,9,2,4,2
2025-04-18T01:58:16.923846Z,quantum_log_Cortex Creativus_act_nq4_20250418035816_6749.json,3,3,0,3
2025-04-18T01:58:16.933102Z,quantum_log_Cortex Creativus_act_nq4_20250418035816_6749.json,9,1,3,2
2025-04-18T01:58:16.936244Z,quantum_log_Cortex Creativus_act_nq4_20250418035816_6749.json,11,2,0,2
2025-04-18T01:58:17.016510Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,1,3,1,2
2025-04-18T01:58:17.018523Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,2,1,3,2
2025-04-18T01:58:17.025542Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,7,3,1,2
2025-04-18T01:58:17.027021Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,8,1,4,3
2025-04-18T01:58:17.032059Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,12,3,0,3
2025-04-18T01:58:17.035576Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_0876.json,14,1,3,2
2025-04-18T01:58:17.058419Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_e205.json,7,1,3,2
2025-04-18T01:58:17.063936Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_e205.json,10,2,4,2
2025-04-18T01:58:17.068664Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_e205.json,12,4,2,2
2025-04-18T01:58:17.085659Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_5306.json,1,1,3,2
2025-04-18T01:58:17.092827Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_5306.json,6,2,0,2
2025-04-18T01:58:17.093826Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_5306.json,7,0,2,2
2025-04-18T01:58:17.099604Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_5306.json,11,2,0,2
2025-04-18T01:58:17.101609Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_5306.json,12,0,2,2
2025-04-18T01:58:17.131070Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035817_a03d.json,6,3,1,2
2025-04-18T01:58:17.136590Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035817_a03d.json,9,1,3,2
2025-04-18T01:58:17.167729Z,quantum_log_Ethik und Moral_act_nq4_20250418035817_65d8.json,6,2,4,2
2025-04-18T01:58:17.169862Z,quantum_log_Ethik und Moral_act_nq4_20250418035817_65d8.json,7,4,2,2
2025-04-18T01:58:17.178339Z,quantum_log_Ethik und Moral_act_nq4_20250418035817_65d8.json,12,3,1,2
2025-04-18T01:58:17.211440Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035817_0019.json,12,3,1,2
2025-04-18T01:58:17.233680Z,quantum_log_Governance und Politik_act_nq4_20250418035817_d347.json,6,3,1,2
2025-04-18T01:58:17.236521Z,quantum_log_Governance und Politik_act_nq4_20250418035817_d347.json,8,0,2,2
2025-04-18T01:58:17.244292Z,quantum_log_Governance und Politik_act_nq4_20250418035817_d347.json,13,1,3,2
2025-04-18T01:58:17.245800Z,quantum_log_Governance und Politik_act_nq4_20250418035817_d347.json,14,3,0,3
2025-04-18T01:58:17.263503Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_9dce.json,5,2,0,2
2025-04-18T01:58:17.264602Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_9dce.json,6,0,3,3
2025-04-18T01:58:17.270891Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_9dce.json,10,4,2,2
2025-04-18T01:58:17.274401Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_9dce.json,12,2,4,2
2025-04-18T01:58:17.277946Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_9dce.json,14,3,1,2
2025-04-18T01:58:17.292420Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,2,0,2,2
2025-04-18T01:58:17.294425Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,3,2,0,2
2025-04-18T01:58:17.295924Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,4,0,3,3
2025-04-18T01:58:17.299026Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,6,4,0,4
2025-04-18T01:58:17.300034Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,7,0,3,3
2025-04-18T01:58:17.302038Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,8,3,0,3
2025-04-18T01:58:17.304038Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,10,0,4,4
2025-04-18T01:58:17.310749Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2d93.json,14,2,0,2
2025-04-18T01:58:17.324371Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,2,3,0,3
2025-04-18T01:58:17.325383Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,3,0,2,2
2025-04-18T01:58:17.330425Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,6,0,2,2
2025-04-18T01:58:17.331424Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,7,2,0,2
2025-04-18T01:58:17.337777Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,11,3,1,2
2025-04-18T01:58:17.339785Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,13,1,3,2
2025-04-18T01:58:17.341785Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_c72a.json,14,3,0,3
2025-04-18T01:58:17.369133Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_12e4.json,11,1,4,3
2025-04-18T01:58:17.370651Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_12e4.json,12,4,0,4
2025-04-18T01:58:17.371658Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_12e4.json,13,0,2,2
2025-04-18T01:58:17.385331Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_3b90.json,1,1,3,2
2025-04-18T01:58:17.387425Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_3b90.json,2,3,1,2
2025-04-18T01:58:17.389437Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_3b90.json,4,1,3,2
2025-04-18T01:58:17.394542Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_3b90.json,7,3,0,3
2025-04-18T01:58:17.403252Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_3b90.json,13,2,0,2
2025-04-18T01:58:17.417509Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_ad3d.json,1,2,0,2
2025-04-18T01:58:17.433068Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_ad3d.json,12,1,3,2
2025-04-18T01:58:17.435582Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_ad3d.json,13,3,1,2
2025-04-18T01:58:17.457612Z,quantum_log_Cortex Criticus_act_nq4_20250418035817_2970.json,6,3,1,2
2025-04-18T01:58:17.461623Z,quantum_log_Cortex Criticus_act_nq4_20250418035817_2970.json,8,1,3,2
2025-04-18T01:58:17.467026Z,quantum_log_Cortex Criticus_act_nq4_20250418035817_2970.json,11,3,1,2
2025-04-18T01:58:17.505395Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_5abb.json,14,3,0,3
2025-04-18T01:58:17.552546Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_4893.json,3,2,4,2
2025-04-18T01:58:17.555601Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_4893.json,5,4,2,2
2025-04-18T01:58:17.557636Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_4893.json,7,3,1,2
2025-04-18T01:58:17.561142Z,quantum_log_Cortex Socialis_act_nq4_20250418035817_4893.json,9,0,2,2
2025-04-18T01:58:17.586703Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035817_6d43.json,2,1,3,2
2025-04-18T01:58:17.587713Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035817_6d43.json,3,3,1,2
2025-04-18T01:58:17.596953Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035817_6d43.json,9,3,1,2
2025-04-18T01:58:17.632613Z,quantum_log_Ethik und Moral_act_nq4_20250418035817_4093.json,12,1,3,2
2025-04-18T01:58:17.657538Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035817_70f9.json,7,1,3,2
2025-04-18T01:58:17.682691Z,quantum_log_Governance und Politik_act_nq4_20250418035817_9ca2.json,2,0,3,3
2025-04-18T01:58:17.686203Z,quantum_log_Governance und Politik_act_nq4_20250418035817_9ca2.json,4,2,0,2
2025-04-18T01:58:17.688065Z,quantum_log_Governance und Politik_act_nq4_20250418035817_9ca2.json,5,0,2,2
2025-04-18T01:58:17.716711Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_6c2a.json,1,0,2,2
2025-04-18T01:58:17.721272Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_6c2a.json,4,2,0,2
2025-04-18T01:58:17.723273Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_6c2a.json,6,0,3,3
2025-04-18T01:58:17.730958Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_6c2a.json,11,2,4,2
2025-04-18T01:58:17.731955Z,quantum_log_Synergien und Integration_act_nq4_20250418035817_6c2a.json,12,4,2,2
2025-04-18T01:58:17.751652Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,3,1,3,2
2025-04-18T01:58:17.754167Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,5,2,0,2
2025-04-18T01:58:17.755675Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,6,0,2,2
2025-04-18T01:58:17.757768Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,7,2,0,2
2025-04-18T01:58:17.758776Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,8,0,3,3
2025-04-18T01:58:17.759775Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,9,3,0,3
2025-04-18T01:58:17.761776Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,10,0,2,2
2025-04-18T01:58:17.767396Z,quantum_log_Technologie und Innovation_act_nq4_20250418035817_2139.json,14,3,0,3
2025-04-18T01:58:17.782458Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_0831.json,2,1,3,2
2025-04-18T01:58:17.792643Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_0831.json,9,3,0,3
2025-04-18T01:58:17.793643Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_0831.json,10,0,2,2
2025-04-18T01:58:17.796761Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_0831.json,12,3,0,3
2025-04-18T01:58:17.799796Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035817_0831.json,14,0,2,2
2025-04-18T01:58:17.819921Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_ac38.json,5,2,0,2
2025-04-18T01:58:17.822933Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_ac38.json,7,1,4,3
2025-04-18T01:58:17.825444Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035817_ac38.json,9,3,1,2
2025-04-18T01:58:17.849114Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_798b.json,3,4,2,2
2025-04-18T01:58:17.853804Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_798b.json,6,3,1,2
2025-04-18T01:58:17.858528Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_798b.json,9,1,3,2
2025-04-18T01:58:17.864147Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_798b.json,13,3,1,2
2025-04-18T01:58:17.865655Z,quantum_log_Cortex Creativus_act_nq4_20250418035817_798b.json,14,1,3,2
2025-04-18T01:58:17.878578Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_9875.json,1,3,1,2
2025-04-18T01:58:17.882091Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_9875.json,4,3,1,2
2025-04-18T01:58:17.884091Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_9875.json,5,1,3,2
2025-04-18T01:58:17.895410Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035817_9875.json,13,1,3,2
2025-04-18T01:58:17.941962Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,1,2,0,2
2025-04-18T01:58:17.948611Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,6,2,4,2
2025-04-18T01:58:17.949611Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,7,4,1,3
2025-04-18T01:58:17.951612Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,8,1,3,2
2025-04-18T01:58:17.952920Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,9,3,1,2
2025-04-18T01:58:17.956452Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,11,0,2,2
2025-04-18T01:58:17.960456Z,quantum_log_Limbus Affektus_act_nq4_20250418035817_cc2f.json,14,1,3,2
2025-04-18T01:58:17.973852Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_480b.json,1,0,2,2
2025-04-18T01:58:17.976385Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_480b.json,3,3,1,2
2025-04-18T01:58:17.983902Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_480b.json,8,1,3,2
2025-04-18T01:58:17.985409Z,quantum_log_Meta Cognitio_act_nq4_20250418035817_480b.json,9,3,1,2
2025-04-18T01:58:18.014564Z,quantum_log_Cortex Socialis_act_nq4_20250418035818_a609.json,7,1,3,2
2025-04-18T01:58:18.019028Z,quantum_log_Cortex Socialis_act_nq4_20250418035818_a609.json,9,2,4,2
2025-04-18T01:58:18.045844Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035818_5b25.json,3,3,0,3
2025-04-18T01:58:18.049580Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035818_5b25.json,5,1,3,2
2025-04-18T01:58:18.050582Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035818_5b25.json,6,3,1,2
2025-04-18T01:58:18.051582Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035818_5b25.json,7,1,3,2
2025-04-18T01:58:18.087579Z,quantum_log_Ethik und Moral_act_nq4_20250418035818_1262.json,9,1,3,2
2025-04-18T01:58:18.146516Z,quantum_log_Governance und Politik_act_nq4_20250418035818_15bd.json,1,3,1,2
2025-04-18T01:58:18.150034Z,quantum_log_Governance und Politik_act_nq4_20250418035818_15bd.json,3,1,3,2
2025-04-18T01:58:18.154406Z,quantum_log_Governance und Politik_act_nq4_20250418035818_15bd.json,6,4,1,3
2025-04-18T01:58:18.158761Z,quantum_log_Governance und Politik_act_nq4_20250418035818_15bd.json,9,3,1,2
2025-04-18T01:58:18.165373Z,quantum_log_Governance und Politik_act_nq4_20250418035818_15bd.json,14,1,3,2
2025-04-18T01:58:18.180584Z,quantum_log_Synergien und Integration_act_nq4_20250418035818_d32a.json,2,3,0,3
2025-04-18T01:58:18.181589Z,quantum_log_Synergien und Integration_act_nq4_20250418035818_d32a.json,3,0,2,2
2025-04-18T01:58:18.192803Z,quantum_log_Synergien und Integration_act_nq4_20250418035818_d32a.json,11,3,0,3
2025-04-18T01:58:18.193807Z,quantum_log_Synergien und Integration_act_nq4_20250418035818_d32a.json,12,0,3,3
2025-04-18T01:58:18.195847Z,quantum_log_Synergien und Integration_act_nq4_20250418035818_d32a.json,13,3,1,2
2025-04-18T01:58:18.210702Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,1,4,2,2
2025-04-18T01:58:18.214807Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,4,1,3,2
2025-04-18T01:58:18.222472Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,9,2,0,2
2025-04-18T01:58:18.223492Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,10,0,2,2
2025-04-18T01:58:18.227562Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,13,3,1,2
2025-04-18T01:58:18.229561Z,quantum_log_Technologie und Innovation_act_nq4_20250418035818_dccd.json,14,1,4,3
2025-04-18T01:58:18.242238Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035818_71b7.json,1,0,3,3
2025-04-18T01:58:18.249982Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035818_71b7.json,6,4,0,4
2025-04-18T01:58:18.253377Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035818_71b7.json,9,1,3,2
2025-04-18T01:58:18.256358Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035818_71b7.json,11,3,0,3
2025-04-18T01:58:18.274545Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,1,0,2,2
2025-04-18T01:58:18.277059Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,3,2,0,2
2025-04-18T01:58:18.283239Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,7,0,3,3
2025-04-18T01:58:18.286257Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,9,3,0,3
2025-04-18T01:58:18.289657Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,12,1,4,3
2025-04-18T01:58:18.291657Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035818_8c94.json,13,4,1,3
2025-04-18T01:58:18.308821Z,quantum_log_Cortex Creativus_act_nq4_20250418035818_cc92.json,3,2,0,2
2025-04-18T01:58:18.315434Z,quantum_log_Cortex Creativus_act_nq4_20250418035818_cc92.json,7,2,0,2
2025-04-18T01:58:18.316439Z,quantum_log_Cortex Creativus_act_nq4_20250418035818_cc92.json,8,0,2,2
2025-04-18T01:58:18.320596Z,quantum_log_Cortex Creativus_act_nq4_20250418035818_cc92.json,11,4,0,4
2025-04-18T01:58:18.324200Z,quantum_log_Cortex Creativus_act_nq4_20250418035818_cc92.json,13,1,3,2
2025-04-18T01:58:18.348642Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035818_7117.json,8,1,3,2
2025-04-18T01:58:18.350646Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035818_7117.json,9,3,1,2
2025-04-18T01:58:18.351657Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035818_7117.json,10,1,4,3
2025-04-18T01:58:18.353740Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035818_7117.json,11,4,1,3
2025-04-18T01:58:18.357338Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035818_7117.json,14,3,1,2
2025-04-18T01:58:18.375619Z,quantum_log_Cortex Criticus_act_nq4_20250418035818_3cdd.json,4,0,2,2
2025-04-18T01:58:18.380752Z,quantum_log_Cortex Criticus_act_nq4_20250418035818_3cdd.json,8,2,4,2
2025-04-18T01:58:18.384297Z,quantum_log_Cortex Criticus_act_nq4_20250418035818_3cdd.json,11,3,1,2
2025-04-18T01:58:18.408915Z,quantum_log_Limbus Affektus_act_nq4_20250418035818_8f06.json,5,1,3,2
2025-04-18T01:58:18.409915Z,quantum_log_Limbus Affektus_act_nq4_20250418035818_8f06.json,6,3,1,2
2025-04-18T01:58:18.412914Z,quantum_log_Limbus Affektus_act_nq4_20250418035818_8f06.json,8,0,2,2
2025-04-18T01:58:18.415457Z,quantum_log_Limbus Affektus_act_nq4_20250418035818_8f06.json,10,1,3,2
2025-04-18T01:58:18.433742Z,quantum_log_Meta Cognitio_act_nq4_20250418035818_2ce1.json,1,3,1,2
2025-04-18T01:58:18.440417Z,quantum_log_Meta Cognitio_act_nq4_20250418035818_2ce1.json,5,1,3,2
